id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,popularity,poster_path,genres
10546,The Crow: City of Angels,5.483,461,1996-08-29,17917287,94,False,13000000,14.964,/wcWXBujfOUKYbWRnfnAUJaqxRrn.jpg,"Action, Fantasy, Thriller"
3109,The Quiet Man,7.309,461,1952-07-21,3800000,129,False,1750000,18.309,/u3B1hVKHE56yBRoxF3Nk9uxHdYN.jpg,"Romance, Comedy, Drama"
253450,The Assassin,6.462,461,2015-08-27,632542,105,False,15000000,11.708,/10RcGMfzg2lIW1aLcR4ILfNbHK2.jpg,"Action, Drama, History"
320316,Italiano medio,5.8,461,2015-01-29,4541800,90,False,1816720,5.106,/24sDYIMhKJ0tR0vCMQqwNLzkkqP.jpg,Comedy
1441,The Contract,5.7,461,2006-04-05,5549200,96,False,25000000,8.981,/sU2yzV3T1LetBdQPAeBRDb4YwLo.jpg,"Drama, Action, Thriller, Crime"
475132,A Private War,6.809,461,2018-11-16,3944165,106,False,0,11.851,/pAh6uDR9bBznybiJCVYZNJmjg63.jpg,"Drama, War"
14177,Beauty Shop,6.268,461,2005-04-22,36351350,105,False,25000000,13.055,/4h8WIvPb3nVh20xVHmvCzDJwnfP.jpg,"Comedy, Romance"
13672,JCVD,6.634,460,2008-06-04,276891,96,False,6000000,10.548,/8fdLq1X9n770THGtGDx2e74ETvE.jpg,"Drama, Action, Comedy, Crime"
3089,Red River,7.41,460,1948-08-26,9012000,133,False,3000000,14.271,/jyNTsAzrIWB441OtvfbgKtx1kFS.jpg,Western
429467,The Lodgers,5.012,460,2017-10-05,916727,93,False,0,9.115,/qoqFM6t9wlBITWKRogJUompoClh.jpg,"Horror, Thriller, Mystery"
336455,Viral,5.636,460,2016-02-18,551760,86,False,0,12.366,/4XLUXRn0Du0xGPUitSuTTT9a8lF.jpg,"Drama, Horror, Science Fiction"
9058,Only You,6.807,460,1994-03-04,20059210,115,False,0,15.687,/7mLLANXgUg3bibTiUitDlB0NZcU.jpg,"Romance, Comedy"
43935,Dylan Dog: Dead of Night,4.721,460,2011-03-16,4634062,107,False,20000000,9.171,/pkB97upmnlTZfB8u1Ff452Ybd7X.jpg,"Action, Comedy, Horror, Mystery, Science Fiction, Thriller"
17689,The Gauntlet,6.564,460,1977-12-17,26414658,109,False,5500000,15.763,/hYXkHixmH2W4hXA0qVJpT4ONPt1.jpg,"Drama, Action, Crime, Thriller"
640344,Me Against You: Mr. S's Vendetta,8.13,460,2020-01-17,9500000,64,False,75000,6.037,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,"Family, Fantasy"
5590,Donkey Skin,7.255,459,1970-12-20,13200000,90,False,0,12.862,/kSODEFNpTBCOJNHhsbwrwvH0Uvd.jpg,"Music, Fantasy, Drama, Comedy, Romance"
250538,The Good Lie,7.354,459,2014-09-10,3396345,110,False,20000000,7.928,/yAhoeIwwtPxJ7uf9HLIMHIqWFnL.jpg,Drama
11484,Rollerball,6.217,459,1975-06-25,30000000,125,False,0,12.943,/cmcipEfexlhVLYQXqeSWp1YcsPY.jpg,"Action, Science Fiction"
604822,Vanguard,6.31,458,2020-09-30,50866901,107,False,0,25.56,/mKvw1Ic9enfFlCPBNJGiejRPMUO.jpg,"Action, Adventure, Crime"
4497,Viridiana,7.667,458,1961-05-17,679244,90,False,0,10.236,/yFnUCrPY3ffjkqOkOupLro3sO7X.jpg,Drama
8348,Thunderbolt and Lightfoot,6.7,457,1974-05-23,25000000,115,False,4000000,20.14,/530RZ2HsxAgKVO4joNFjAgucbri.jpg,"Crime, Comedy, Action"
9805,(T)Raumschiff Surprise - Periode 1,6.2,457,2004-07-14,76341401,87,False,9000000,10.333,/sjYRm71LboXiUkI51FAMLvIjz9O.jpg,"Comedy, Science Fiction"
390061,Mark Felt: The Man Who Brought Down the White House,6.166,457,2017-09-28,4372130,103,False,0,12.062,/fyL7sKgNOMA2o5xesE0d629Sx7F.jpg,"Drama, History, Thriller"
20539,The Crucible,6.589,456,1996-11-27,7343114,124,False,25000000,18.739,/zv69Rev43me5gQ68x7fk1mQzhHn.jpg,"Drama, History"
117974,Sightseers,6.288,456,2012-11-30,61782,88,False,0,10.967,/l52cpdZcVkEVTaLqga6xxSQoaKX.jpg,"Comedy, Crime, Romance"
13497,Drumline,6.899,456,2002-12-13,57588485,118,False,20000000,20.845,/zl7gdxYqKdFCioPT3DAkZR5DDUP.jpg,"Drama, Romance, Comedy, Music"
22584,To Have and Have Not,7.4,456,1945-01-20,3650000,100,False,0,11.955,/jLOmQ6yHWSKZDrJ2CMuSrXE3t3J.jpg,"Adventure, Romance, War"
848058,Piggy,6.729,455,2022-10-07,380512,99,False,2400000,61.81,/pIFeu5gF7ofAxI9NqrWbJAjjKn6.jpg,"Horror, Thriller, Drama"
118289,Diana,5.614,455,2013-09-19,21766271,113,False,15000000,10.909,/a2fdd9ZcWeIh13PPNPnxKs2tbXm.jpg,"Drama, Romance"
44894,I Love You in Every Language in the World,5.991,455,2005-12-16,23941317,99,False,0,6.563,/sAD8wEFbGwVIJHrps9Zll9Ov2Rt.jpg,"Romance, Comedy"
374052,The Love Witch,6.398,455,2016-11-11,228894,121,False,0,11.169,/q6mZjCwGn9KCTrStTRM88pui0is.jpg,"Romance, Horror, Comedy"
325848,The Parisian B*,5.803,455,2015-04-29,8540288,80,False,0,5.363,/9IfGbf7L0ke3QYApCvFgv7POxUq.jpg,Comedy
11427,Dead End,6.338,455,2003-09-26,77000000,83,False,900000,9.856,/3TEqyuJfT4IcZbDE9Xc4KRxi8au.jpg,"Mystery, Horror, Thriller"
291351,The Sea of Trees,6.258,454,2016-04-27,908927,110,False,0,8.97,/gmVGIEfzxupZUTer1Z5n80CHFnD.jpg,Drama
26617,Five Easy Pieces,7.154,454,1970-09-12,18099091,98,False,0,10.155,/AciLTjLqyHiEA0lq35CV4Atnm4v.jpg,Drama
28032,Thumbelina,6.427,454,1994-03-29,11373501,86,False,28000000,16.267,/eBvSSfwAKgcjF4eyaeNSzTCpfaF.jpg,"Animation, Family, Fantasy, Romance, Music"
241254,The Prince,4.902,454,2014-08-22,1289595,93,False,18000000,19.916,/22b2fmxhZveWSyWkgUz2y94fp3w.jpg,"Thriller, Action"
11296,Birdy,7.117,454,1984-12-14,1400000,120,False,12000000,12.065,/29pXKXcPANhOTxyFqTGEaw7nIws.jpg,Drama
17483,Shelter,7.744,453,2007-06-16,142666,89,False,500000,11.064,/eYA8KiSnIAbxtoIgg4lpZjB0dfz.jpg,"Drama, Romance"
1378,Shortbus,6.32,453,2006-10-04,5179037,101,False,2000000,18.525,/s8QBrWgpZpYrySSyTQ0xbFLPKrS.jpg,"Romance, Drama, Comedy"
5680,"Elvira, Mistress of the Dark",6.5,453,1988-09-30,5596267,96,False,7500000,23.039,/tr9ajyzn0xRZhgp30SMdwhzFNJW.jpg,"Horror, Comedy"
1945,Nell,6.531,453,1994-12-23,106683817,112,False,31000000,12.527,/aIDp3x2YfijtdherR28pIH6yenn.jpg,"Drama, Thriller"
4587,Mermaids,6.711,453,1990-12-14,35419397,110,False,31000000,12.968,/1VufMcp0euY2LpmKiVv8xnbB9Om.jpg,"Comedy, Drama, Romance"
13967,Miss Potter,6.6,453,2006-12-03,35078241,92,False,30000000,13.541,/fecGKwGABfZdMbiH1WQN9zMcOkS.jpg,"Drama, Family, Romance"
394830,The Crucifixion,5.685,453,2017-04-27,6554322,90,False,0,10.431,/yxTFHGcS0AJab3olU9BjABf5Ogx.jpg,"Horror, Mystery, Thriller"
620683,My Mom Is a Character 3,8.166,452,2019-12-26,39273021,111,False,2000000,6.591,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,Comedy
1857,The Transformers: The Movie,7.167,452,1986-08-08,5849647,84,False,6000000,17.822,/j4HTorvJdGOuIgGyE56fMCLmcCg.jpg,"Animation, Science Fiction, Action, Adventure, Family"
204349,Contracted,5.329,452,2013-07-07,58221,84,False,0,10.256,/3Be1XlwkmJ9CLBND35ww2Pg3Qs.jpg,"Horror, Thriller"
422803,A Shaun the Sheep Movie: Farmageddon,6.9,452,2019-09-26,42880428,87,False,0,13.529,/p08FoXVFgcRm5QZBaGj0VKa2W2Y.jpg,"Comedy, Animation, Family"
14924,Sid and Nancy,6.774,452,1986-10-24,2826523,114,False,4000000,14.642,/wHzCbMCfipDJ38GW5IyBTWDflMz.jpg,"Drama, Romance"
390584,King Cobra,5.889,452,2016-10-21,81757,93,False,0,8.849,/sEun5y2q3aIrmpIAAhtS9G2JwH0.jpg,"Crime, Drama"
234212,Demonic,5.299,451,2015-02-12,3387000,83,False,3000000,8.206,/ne0wAvbmzk72svslxjuFySrXEKw.jpg,"Thriller, Horror"
11980,The Prophecy,6.497,451,1995-09-01,16115878,98,False,8000000,14.062,/4ZWFhQipzBHJze2llzCzhrSIZsn.jpg,"Horror, Fantasy, Thriller"
12105,Yellow Submarine,7.13,450,1968-07-17,1273261,89,False,250000,15.31,/cjrGM2QYlwzV6vXz2yF7y6fdTRu.jpg,"Music, Animation, Adventure, Comedy, Fantasy"
62204,Quest for Fire,7.043,450,1981-12-16,55260558,100,False,12000000,12.541,/vbf39Rc5qBxqiB2NMSUhToelsed.jpg,"Adventure, Drama"
11191,Mystic Pizza,6.244,450,1988-10-13,12793213,104,False,6000000,19.225,/of7XkpzU0AsnFxMwrmZfBBvkgxw.jpg,"Comedy, Drama, Romance"
14433,Zulu,7.361,450,1964-01-22,8000000,138,False,1720000,13.541,/9V7tl1kIb67ZPRRNlUdy3JvqEiA.jpg,"Action, Drama, History, War"
575100,When Mom Is Away,6.493,450,2019-02-07,7478544,95,False,0,5.389,/dYEmySuwiQJNxZOHvJIAzihaOOE.jpg,Comedy
129112,Wadjda,7.237,450,2012-08-31,6499169,98,False,0,12.675,/w4iCIZ1kWSOCt0yELjfUMNAToUF.jpg,Drama
11890,Oscar,6.283,449,1991-04-26,23562716,109,False,35000000,12.173,/rGJOzUwHlkx8MKy2oR2qEiT7g4G.jpg,Comedy
10396,Tequila Sunrise,6.049,449,1988-12-02,105900000,115,False,23000000,17.297,/8LoG0GL5N5e7zvvXezwwGnUfRHL.jpg,"Crime, Romance, Thriller"
5488,"I'm a Cyborg, but That's OK",7.101,449,2006-12-07,4354510,105,False,0,12.392,/x48ecVD1HbfQh3KZeK6LwRgVrOl.jpg,"Drama, Comedy, Romance"
10008,An American Haunting,5.582,449,2005-05-05,29612137,83,False,14000000,11.088,/5ePaCimd7cA9zYNib8WfIbWnrCf.jpg,"Horror, Thriller, Mystery"
300693,Truth,6.56,448,2015-10-16,5383097,125,False,9600000,25.237,/qmpMRABYbQjgtxwJ6xMPc8KskzA.jpg,Drama
20857,Hardball,6.5,448,2001-09-14,40222729,106,False,32000000,15.472,/uyPlrTdkN06sZv1I5nMC65qReGk.jpg,Drama
74945,War of the Buttons,5.967,448,2011-09-21,15000000,100,False,0,7.916,/ibINMdUCDTcxxQujp9MKEEDdbB.jpg,"Adventure, Family"
11471,A Better Tomorrow,7.45,447,1986-08-02,4469460,95,False,0,13.986,/3LaUyoLADXqndKaX7ZjGYrWCedt.jpg,"Action, Crime, Drama"
13275,Annapolis,6.745,447,2006-01-27,17496992,108,False,26000000,21.581,/hH6YeqFcihbZsz7iWl6MzQVzL8O.jpg,"Drama, Action"
291328,Rules Don't Apply,5.751,447,2016-11-23,3885342,127,False,25000000,6.672,/a7Gtn4CNsNYKVlkCBspfETd6z7r.jpg,"Romance, Comedy, Drama"
320588,"Hello, My Name Is Doris",6.447,447,2015-11-27,14659448,95,False,1000000,10.583,/iYRpTDqZgA3rsRh4EIkWHsMjAKd.jpg,"Comedy, Drama, Romance"
1808,Velvet Goldmine,6.9,446,1998-08-28,4313644,123,False,0,17.058,/4EJkObEJFvXCuoVqOP7XBXGqdQ1.jpg,"Drama, Music"
13067,In the Land of Women,5.867,446,2007-04-20,17500000,97,False,10000000,11.922,/xUPcfIgHmmCnW3wLyocKLxfhRrM.jpg,"Romance, Comedy, Drama"
55725,Win Win,6.822,446,2011-03-18,10654385,106,False,10831173,7.657,/xX0Ryq5J2weFF5BPYb80giKUL02.jpg,"Drama, Comedy"
80038,Friends with Kids,5.998,446,2012-03-09,12186625,100,False,0,11.391,/cA6putv2ND8snBBa0t9WhlW1TfG.jpg,"Comedy, Romance"
5968,The Woman in Red,6.203,446,1984-08-15,25308147,87,False,9000000,13.785,/4cBhKj5wVEyJdXwZfxHB1E4P749.jpg,"Comedy, Romance"
843241,The Seven Deadly Sins: Cursed by Light,7.738,446,2021-07-02,1094673,79,False,0,41.042,/k0ThmZQl5nHe4JefC2bXjqtgYp0.jpg,"Animation, Fantasy"
1644,The Vanishing,6.091,446,1993-02-05,14543394,109,False,0,18.762,/tlFUthtOMlRYDpRzYDBtyrNJJUU.jpg,"Thriller, Drama, Mystery, Horror"
17443,...And Justice for All,7.078,446,1979-10-19,33300000,119,False,6000000,15.131,/32NmJn0p4o9BdWVpEhuyxzwsqhL.jpg,Drama
601844,Becky,6.349,446,2020-07-23,1045873,93,False,0,14.872,/9wqKF883Kn9c0SZV4ZmkIkFhBLh.jpg,"Thriller, Horror, Action"
589761,Chernobyl: Abyss,6.199,445,2021-04-15,6459306,136,False,9100000,43.656,/AmJLuHjxPdIJO6vmymeWADG6jK5.jpg,"Drama, History, Adventure, Action, Fantasy, Mystery"
309242,Mississippi Grind,6.033,445,2015-07-04,130541,108,False,0,11.11,/vS3Bc6BiuZtAbSQpKhhRzPa7c2d.jpg,"Comedy, Drama"
11398,The Art of War,5.688,444,2000-08-25,30199105,117,False,40000000,10.399,/m3DsrJC3qzm1GPzjDeb5dRXN6AF.jpg,"Crime, Action, Adventure"
12157,Green Card,6.124,444,1990-12-23,29888235,108,False,12500000,14.709,/9UweLsv3pCORu25Uq72m2IBkKaK.jpg,"Comedy, Romance, Drama"
925102,The Night of the 12th,7.054,444,2022-07-13,3467232,114,False,0,15.424,/9IHnpje2aZ6TI6B385BqGfhcMuB.jpg,"Thriller, Crime, Mystery"
14372,Leviathan,5.9,444,1989-03-17,15704614,98,False,25000000,16.015,/sJNcoyKsqYGEFCCNsYsccikGePV.jpg,"Adventure, Horror, Action, Thriller, Science Fiction"
9893,Sleepover,5.997,443,2004-07-09,10143022,89,False,10000000,12.961,/p9CyHjVFCQfjhLfn9Xo0WPpYHQr.jpg,"Family, Comedy"
11027,The Postman Always Rings Twice,6.533,443,1981-03-20,12376625,122,False,12000000,14.425,/xH3sEe7AVQ1bevdKVoBqdXWu3f5.jpg,"Crime, Romance, Drama, Thriller"
2897,Around the World in Eighty Days,6.7,442,1956-10-17,42000000,182,False,6000000,15.0,/kk6Rrwh0toMz9tjuUHdS4O3v2Rk.jpg,"Adventure, Comedy, Family, Fantasy, Romance"
78698,Big Miracle,6.627,442,2012-02-02,24719215,107,False,40000000,13.711,/hqdrgC5oHK06DDaAlulReUC7Nog.jpg,"Adventure, Drama, Romance"
11702,The Replacement Killers,6.175,441,1998-02-06,19204929,87,False,30000000,25.369,/5JAVd0lYhkB2dsDtt84Qt6grNIn.jpg,"Action, Drama, Crime, Thriller, Mystery"
417643,In Darkness,6.075,441,2018-05-25,217427,100,False,0,10.306,/A4gJEE1zpImXE8MYkeq4sB69mfZ.jpg,"Thriller, Mystery"
60281,To the Wonder,5.8,441,2012-09-02,587615,112,False,0,12.224,/2XXGcr9DKUAjoszmj9nKvBTVAfb.jpg,"Drama, Romance"
12169,The First Day of the Rest of Your Life,7.45,441,2008-07-23,13200000,114,False,5900000,7.499,/w6pi0wqfNnwbCWc98jW3opwl0dF.jpg,Drama
19494,Nine to Five,6.894,440,1980-12-18,103300000,110,False,10000000,16.462,/kGVpufKV1Ivo0VrKymRmi1SkvzX.jpg,Comedy
11058,Godsend,4.868,440,2004-04-30,30120671,102,False,25000000,11.531,/lLncs8FEzKupj19wCqZ3sPmg3eU.jpg,"Drama, Horror, Science Fiction, Thriller"
8011,Highlander III: The Sorcerer,4.725,440,1994-11-29,36800000,99,False,26000000,15.828,/4lVKy9bsVw78EFhd4yHTDwgBr0U.jpg,"Fantasy, Action"
441384,The Beach Bum,5.628,440,2019-03-21,4554065,95,False,5000000,11.235,/iXMxdC7T0t3dxislnUNybcvJmAH.jpg,Comedy
15762,Night of the Creeps,6.7,440,1986-08-21,591366,90,False,5000000,13.359,/A3s2tQGNb6mhlr1hPZeE5F8IUwp.jpg,"Horror, Comedy, Science Fiction"
530254,The Witch: Part 1. The Subversion,7.849,440,2018-06-27,24340302,125,False,5500000,27.478,/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,"Mystery, Science Fiction, Action, Adventure"
329819,Standing Tall,7.2,440,2015-05-13,26144,119,False,5000000,8.657,/4L5KtKzbNYLSGaSXvzqTWRniLxb.jpg,Drama
413644,The Son of Bigfoot,6.59,440,2017-07-26,46372519,92,False,30000000,22.265,/5yCQvhFuFPY0pACxoUpLUlYCxop.jpg,"Family, Animation, Comedy"
13667,Better Off Dead...,6.63,440,1985-08-23,10297601,97,False,0,10.838,/GgpsBmfaQLJ2i3cbRAlKuJhQHZ.jpg,Comedy
432616,Promise at Dawn,7.343,439,2017-12-20,9242157,130,False,0,12.514,/vkRt22pxIow6dtDLyS2sJKJIL3b.jpg,"Drama, Romance"
692,Pink Flamingos,6.19,439,1972-03-17,6000000,93,False,12000,15.654,/71IwGRZmEds1yuD2xbaExAofoLS.jpg,"Comedy, Crime"
88042,Parental Guidance,5.946,439,2012-12-25,119772232,104,False,25000000,15.021,/yv9rgYbe1AyOuLoOO5EEbXJaVMr.jpg,Comedy
14536,New in Town,5.837,439,2009-01-30,29010817,97,False,8000000,12.64,/zKQTQ2mmihtk8vwhE3pdfbOwljC.jpg,"Comedy, Romance"
9950,Find Me Guilty,6.55,439,2006-03-16,2636637,125,False,13000000,9.524,/8M0dkX7jOor7exKor1txoUl9Ynu.jpg,"Comedy, Crime, Drama"
30675,Planet Hulk,7.022,438,2010-02-02,7000000,81,False,0,16.105,/5wCzY3sAs6zHIzzHIcTKN2g0pu8.jpg,"Science Fiction, Animation, Action"
11692,The Adventures of Pluto Nash,4.34,438,2002-08-16,7103973,95,False,100000000,11.232,/dbpaFpGV1N77eNtbyCHan841YHS.jpg,"Action, Comedy, Science Fiction"
768744,My Hero Academia: World Heroes' Mission,7.603,438,2021-08-06,38410729,105,False,0,40.799,/AsTlA7dj2ySGY1pzGSD0MoHFhEF.jpg,"Animation, Action, Adventure, Science Fiction"
632322,All My Life,7.852,438,2020-10-23,2000000,93,False,25000000,12.716,/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg,"Romance, Drama"
529862,Brittany Runs a Marathon,6.606,438,2019-08-23,7439448,103,False,0,9.488,/aSWePCEtLpNdD7ykW6OuZqvVhyn.jpg,"Comedy, Drama"
33408,The Crush,6.502,438,1993-04-02,13609396,89,False,6000000,16.536,/yLjDOHZ56VBYLg5m3ohx4hMcTtO.jpg,"Drama, Thriller"
489326,Mortal,6.553,438,2020-02-28,106270,104,False,0,11.912,/aVbqhqYtlxwEGihTEhewZAgDOCX.jpg,"Action, Fantasy, Thriller"
449749,The Leisure Seeker,7.062,437,2018-01-03,3009621,112,False,0,8.22,/1IOnJzgbgVj85vDEIf1fPmCQ7KP.jpg,"Drama, Romance, Adventure"
38985,Sorcerer,7.41,437,1977-06-24,9000000,121,False,22000000,20.925,/2b7oexm173SF1FSEq0DdgxZZNRH.jpg,"Thriller, Adventure, Drama"
800497,Werewolves Within,6.054,437,2021-06-25,937490,97,False,6500000,14.105,/5CGgbgyvmE39Yoqa80GKsgClbQm.jpg,"Horror, Comedy"
11515,Goya's Ghosts,6.612,437,2006-11-08,9448082,114,False,50000000,13.114,/tyZhS8kA07oU5fO3ruamJkgAC0M.jpg,"Drama, History"
22596,Safety Last!,7.849,436,1923-04-01,1500000,74,False,121000,11.505,/bG2IFl0pFaisVl7YQuSiuTQBWKZ.jpg,"Comedy, Romance, Thriller"
429202,Vox Lux,5.878,436,2018-09-07,1330828,114,False,0,10.641,/xmFOjB5bGvFqNzsX5TbIWzdvpGd.jpg,"Drama, Music"
14746,Streets of Fire,6.87,436,1984-06-01,8089290,93,False,14500000,15.145,/ryAJTKdzVxU0cqiAAW4luQRhHAk.jpg,Action
918,Blind Date,6.009,435,1987-03-27,39321715,95,False,18000000,13.293,/cLb3akSpZhU5qkmCO46IHfJtcs0.jpg,"Comedy, Romance"
77951,Walking with Dinosaurs,6.09,435,2013-12-18,126546518,87,False,80000000,20.356,/kjFQHmx9EXJPqcyY1NlartUXkTE.jpg,"Animation, Family, Adventure"
5693,Hoosiers,7.063,435,1986-11-14,28607524,114,False,9000000,13.659,/dHpjZQXEdoi1xNLubM1rPmTHJYz.jpg,"Drama, Family"
9692,The Woodsman,6.918,435,2004-12-24,4678405,87,False,0,8.949,/4fDgLcc35A0IpxhMyJMP33bSDXj.jpg,Drama
13001,Stargate: The Ark of Truth,7.143,435,2008-03-11,8900000,101,False,7000000,20.425,/kIqsCdZBmKYuPwaDnrFYzK1gqlM.jpg,"Action, Adventure, Science Fiction, TV Movie"
9414,The Man Who Knew Too Little,6.321,434,1997-11-14,13801755,97,False,20000000,10.573,/yVlIZa0u6CTN5LudxGX77Fk46iz.jpg,"Comedy, Thriller, Crime, Action"
10861,Maximum Risk,5.718,434,1996-09-13,51702483,100,False,25000000,13.848,/18HVWwyLihWJPzGpSVl3omRRMyL.jpg,"Action, Thriller"
563907,All You Need is Crime,5.912,434,2019-01-10,4695495,98,False,0,5.721,/aDGL90fBZs0vNDdl0qPxmCMlkW.jpg,Comedy
11535,Rollerball,3.998,434,2002-02-08,25852764,98,False,70000000,9.583,/5Wquo3EjfDpK7S1BHcybuC3TZDO.jpg,"Action, Science Fiction, Thriller"
289720,Outcast,5.078,434,2014-09-26,5148503,98,False,25000000,25.405,/efsgCTlofzIuysfokEp7hwQnUho.jpg,Action
746333,Superwho?,6.394,433,2022-02-02,7375119,82,False,0,12.993,/Aie2kiYOUgZeakpshM2N64PKof1.jpg,"Comedy, Action"
9899,The Producers,6.14,433,2005-12-25,38058335,134,False,45000000,12.937,/nG0Bix2SH2SQcbAIGhb6yqTG5UH.jpg,Comedy
306964,Tales of Halloween,5.732,433,2015-10-16,416792,97,False,0,9.709,/fc4YBCqjfXv8EZpV5MpNsKPW3fY.jpg,"Horror, Thriller, Drama"
336011,White Girl,5.639,433,2016-09-02,200242,88,False,700000,13.419,/zBmIjDObX0qMQbTWn3qBAANopUx.jpg,Drama
8366,Manitou's Shoe,6.827,433,2001-07-11,75675074,87,False,0,9.426,/pBxSZ1zt8jvKER5WSA0eKNFouLO.jpg,"Comedy, Western"
14817,Good Burger,5.999,433,1997-07-25,23700000,95,False,8500000,21.959,/9Lxw2CCPceBzViBsA00za4oP6OZ.jpg,"Family, Comedy"
39100,Dragon Ball Z: The World's Strongest,6.502,433,1990-03-10,18000000,60,False,0,30.166,/5elbm3iLgGQ6nA5vqUmi9vIojbF.jpg,"Action, Animation, Science Fiction"
179150,Reality,7.12,433,2014-08-28,423619,87,False,0,9.248,/l6aty0lfqsTefZ5xduwT7D44N1q.jpg,Comedy
73873,Albert Nobbs,6.32,433,2011-12-21,5634828,113,False,8000000,12.059,/68fdlvmqTWGC2y5nGXQE5RfgNB5.jpg,Drama
9586,The Bonfire of the Vanities,5.536,432,1990-12-21,15691192,125,False,47000000,10.822,/pdrPrygZ5dVKi8UxrUXMmq1k2iO.jpg,"Comedy, Drama"
3682,54,5.815,432,1998-08-28,16757163,106,False,13000000,14.223,/7OLxcpW44LMpdDmbotchhfFOeGf.jpg,"Drama, Music"
2383,The Bear,6.994,432,1988-10-21,138241022,94,False,25000000,20.244,/dFCBCcAaz7kxP841UeZCRhyNFsC.jpg,"Adventure, Drama, Family"
23367,Bandslam,5.8,432,2009-08-06,12225023,111,False,20000000,12.44,/z654TmQygFasbyi52vwHv8fWxoi.jpg,"Comedy, Drama, Family, Music, Romance"
17532,S. Darko,4.43,432,2009-04-28,4100000,103,False,4000000,13.951,/rQJjsKhqL4VZx0VN2sD8PR0dK1h.jpg,"Thriller, Crime, Science Fiction, Mystery"
377273,Aquarius,7.48,432,2016-09-01,285930,147,False,762241,8.997,/Xue7dRut5p2l6a9oCwTLI53GM9.jpg,Drama
468284,The Insult,7.507,432,2017-09-14,1001305,112,False,3000000,7.34,/w9mlrckg3ZU2rsAlKUbLD1CgBTk.jpg,"Drama, Crime"
10748,St. Trinian's,5.887,431,2007-12-21,29066681,101,False,0,12.677,/aOVxLigLjkix69vq6iiu0XXPnai.jpg,"Comedy, Family, Science Fiction"
8818,Evita,6.121,431,1996-12-14,141047179,135,False,55000000,15.197,/mVdQatilUGMtB6sV4FXA7O473UD.jpg,"History, Drama, Music"
912,The Thomas Crown Affair,6.85,431,1968-06-26,14000000,102,False,4300000,16.695,/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg,"Crime, Romance"
10118,Material Girls,5.343,431,2006-08-18,11449638,97,False,0,12.782,/tJaTKE5kP0BQCR2hkltnr8aEpnu.jpg,Comedy
14637,Nothing But the Truth,6.91,431,2008-12-19,409832,108,False,11500000,14.053,/ueJXKG3PFoDPEhcKtIjP52fCRQ5.jpg,"Drama, Thriller"
606625,Follow Me,6.353,431,2020-07-16,3551439,88,False,0,13.678,/glwOyoD0Pzxzyb3l7nELEgjSjQ8.jpg,"Horror, Thriller"
2575,The Tailor of Panama,6.023,431,2001-03-30,28008462,109,False,21000000,13.045,/na80ysnoCvoxwGTMWCWYvnmaDlz.jpg,"Drama, Thriller"
411019,I Am Not Your Negro,7.737,431,2017-02-03,7123919,93,False,1000000,11.677,/zwd0Zti7BvY1mO0mTPzM0fRrtc6.jpg,Documentary
2721,Z,7.8,430,1969-02-26,83305,127,False,0,10.946,/dFAJyFNgvOv24f2RQyI9KDxjGr3.jpg,"Thriller, History, Drama"
374205,One Piece Film: GOLD,7.224,430,2016-07-23,66207073,120,False,0,26.683,/OAXCENRg0smntp0uPhTQMPxs0O.jpg,"Action, Animation, Adventure, Comedy"
13498,Man of the House,5.738,430,2005-02-25,21577624,100,False,40000000,14.095,/anBhlqCABytNvybE2Xr3tvsCOTp.jpg,"Comedy, Action"
72477,Texas Killing Fields,5.718,430,2011-10-14,957240,105,False,0,14.418,/oWGCz9txia8hJsQDNe6Lj91qr7K.jpg,"Drama, Thriller, Crime, Mystery"
348892,Bajrangi Bhaijaan,7.814,430,2015-07-17,150000000,159,False,13000000,11.407,/rNfToRJw35h7a4y6HXGRgfkLvdc.jpg,"Comedy, Drama, Action"
667216,Infinity Pool,6.122,430,2023-01-27,5078400,118,False,4500000,42.701,/kHLm4E0jSGnDRqo2ZFgEQQeQK6M.jpg,"Horror, Science Fiction, Thriller"
12212,Urban Legends: Final Cut,4.807,430,2000-09-22,38574362,98,False,14000000,20.622,/9kjGrnhMz37RYEd5BFcrU1qkPkl.jpg,"Horror, Mystery, Thriller"
11317,My Girl 2,5.922,429,1994-02-11,28000000,99,False,0,23.883,/hEZ6L72eBORRnoUxf4pip5U76pq.jpg,"Comedy, Family"
11076,Fly Away Home,6.89,429,1996-09-13,25143818,107,False,22000000,16.663,/obcQJkZB2OsRxd5GWIcQ5Qjv4YW.jpg,"Action, Adventure, Drama, Family"
11503,The Serpent and the Rainbow,6.382,429,1988-02-05,19595031,98,False,7000000,12.598,/f0n0CDxtrBcIow6yzoORVVhRxYT.jpg,"Horror, Thriller"
42437,Natale a Rio,5.064,429,2008-12-19,30030388,110,False,0,7.119,/b77Mv9O2Nw1ZAxm2uX0LeAPogmX.jpg,Comedy
11034,The Great Gatsby,6.307,429,1974-03-27,26533200,144,False,6500000,17.76,/zCjwyhfDTFgunVVzBoEFzafpjbV.jpg,"Drama, Romance"
